,Crime ID,Month,LSOA code,Crime type,Ward
2919,5a7669549ea90780260f30923f0ea333ea3a21d30994b230e749c998085eb797,2019-12,E01000255,Burglary,Mill Hill
2940,94b9c284255d9a880aced81657ba5bc5d3e3621df8bb478fd39a551188d1cd65,2019-12,E01000257,Burglary,Mill Hill
2961,ffd1dc5adf901328183411daf56ad317aaf445a2a803e193934398f5bdc0f2cc,2019-12,E01000261,Burglary,Mill Hill
2968,f9d9dac6c4b0f3973a5ab27fadb5c3aca2782b9b0396cad0d8a489c26cd48cbb,2019-12,E01000262,Burglary,Mill Hill
2969,ea6fd4a2c87b153eed010f8de6b6d4d0b69bfd79725aa4672ad499b8f48c3fe1,2019-12,E01000262,Burglary,Mill Hill
2970,a49386031b647e17314c25fb3070f178ec30006683b92eaaf714c79a127b2ee5,2019-12,E01000262,Burglary,Mill Hill
2971,ce6327da1a6fdcebfe6f08419c9de2b9bc7a55d470c59ea32469b76149d0a6d3,2019-12,E01000262,Burglary,Mill Hill
2992,fd3badd22c05cb841c471fd6946a9baf19b460732adbe0c0caf437a93fdbeb39,2019-12,E01000192,Burglary,Edgware
2993,0dc3faa1a10f9ddbab6442a307cf07d2ebd7df6c4abb0df0287da4a1ad061256,2019-12,E01000192,Burglary,Edgware
2994,9f71b8f8753b9ef6a794d07d55894fe2135b6de63d0a157aad619e133e4e2a81,2019-12,E01000192,Burglary,Edgware
3058,c29e2cf0d52c04f7dfcda6700168f2fba4f9e7c62293322c969ed872184f0581,2019-12,E01000194,Burglary,Edgware
3059,e8087bf2c9230ede0c496677d4e3c982d27c2be0648babd553d6887f9478d173,2019-12,E01000194,Burglary,Edgware
3060,f56e983340f6ae59066a7a1eb3f204e0f800701d4f1b0a484f3820984b199ea6,2019-12,E01000194,Burglary,Edgware
3061,9d85a950cfcab92dcb071a5e1ae78be36aa81901374ebf5194155e4b5ff4b974,2019-12,E01000194,Burglary,Edgware
3062,10f7b490cc79d55c3d852dd54498147f9024cb972d3d230467bb94e2a3d50722,2019-12,E01000194,Burglary,Edgware
3089,c2cb0fdb39bac1c7e5d4222327424f232004032d6d4172b7c662aadc818e7e69,2019-12,E01000226,Burglary,Hale
3103,5121afc821f76d5b911008a7970df275287c0cbabe3b23092f0b834c331867dc,2019-12,E01000227,Burglary,Hale
3119,0b2a6dc059746bc33c44b47b03b2370717208b0421e7452bdfda4dbe97e1070b,2019-12,E01000299,Burglary,West Finchley
3120,a3785956c29daf85afb2bc01dc36f56876bbfedfe93e909338b29e452f4d7b95,2019-12,E01000299,Burglary,West Finchley
3121,225729641d7d9d903f8ccbc5ee45d55b1c2c073c0a3b7af17ba05644813abffa,2019-12,E01000299,Burglary,West Finchley
3122,d313de961e2b08da959fc2ee902ed7c213edc1176f9b7d9a949b45cec6424d37,2019-12,E01000299,Burglary,West Finchley
3123,57a158a6182b467b1886e3b7a968624d44d995d436eb1aed18956b4070a41a3a,2019-12,E01000299,Burglary,West Finchley
3165,0b7645ac061ccbc87e823ccdf0cea903e92e4c5b8f3dcfe07fe662a543c54a4f,2019-12,E01000300,Burglary,West Finchley
3167,304c0b45bf394ab4c4086eb255bf077ed4c10a8d32b8ad2f9535950413c8abb9,2019-12,E01000302,Burglary,West Finchley
3168,b33b4d5b8a21365d6b319f55cf03e9b3c0ddf434a818e60eb0a4e18837e25866,2019-12,E01000302,Burglary,West Finchley
3194,675ed1d47deb3640f294a9f3f994fb865c8778fe0f2d710c4a347460eaf7caef,2019-12,E01000318,Burglary,Woodhouse
3195,4e673aaa43d44803a6fad0aae43fd44b3791e9b61192e169153ec16a5dadcf80,2019-12,E01000318,Burglary,Woodhouse
3196,2181bc679ca195060b38592324a7fc95ef335476f8c31c2ee09ca0b2cf8a347d,2019-12,E01000318,Burglary,Woodhouse
3213,8558851281a5e11961e20d26be980b952ab3de882a8094891ac88756a7cf0378,2019-12,E01000323,Burglary,Woodhouse
3214,a78e24a866fc3e0771d984cbeb33528d533dd4f76b85964558a1252ccc2b24a9,2019-12,E01000323,Burglary,Woodhouse
3215,8e326cb1261d35657807f1011006ed134ffa49372a4815be1fd16206cfe3bf3b,2019-12,E01000323,Burglary,Woodhouse
3216,20c6c050796be3c1fae84ea950cf35b2aaaadb7ddbd29a1659e50358a52ebae7,2019-12,E01000323,Burglary,Woodhouse
3233,86eb187cac14afdb4346943d885756d141f5bff18ca323f309a077f9d76f9514,2019-12,E01000276,Burglary,Totteridge
3234,6e91dbbebe3f48ff66f34213162a74493987f5f32c58b221fd3c1722b2d07c12,2019-12,E01000278,Burglary,Totteridge
3235,0ab4e8ca87891f2a4843d0539a0ac87db91fade53e6b6981ad160616c1b924cc,2019-12,E01000278,Burglary,Totteridge
3238,0090f1975919cb2d30afb37910b7b42a83a22f509e61a24d6c1cac9f05e3e547,2019-12,E01000301,Burglary,West Finchley
3239,3fdefd60d272cc71c95a1aab1467d3c8c4bcc91bd72227b998594d43f058edbb,2019-12,E01000301,Burglary,West Finchley
3259,3bdc038244dc2a60ba84c89d26bd3b8348bc7d750e035278521fbd2fe0a13fe4,2019-12,E01000132,Burglary,Burnt Oak
3260,cfb4b773f6040d2415245fb2fa9d94cfc3d0bb34e2e0e8f44c159c4c3ce3196c,2019-12,E01000132,Burglary,Burnt Oak
3261,b59f348e086ff85b6a02f35de6c74e04fbdfd6b4d851da7977896ec647b1ab00,2019-12,E01000132,Burglary,Burnt Oak
3262,743920f72e7dc22dd5267ac2b7be60101a98367129544457ca7e4d21e2b99ecf,2019-12,E01000132,Burglary,Burnt Oak
3271,19e26c33ff996878faee50f6c10cce53de779fd3e4eddf5261deef18df80639e,2019-12,E01000234,Burglary,Hale
3272,0c4f17edb7d91fcc79779ae8ba8bcd83aaede7fe9118ad7274e7de682b091107,2019-12,E01000234,Burglary,Hale
3307,d8503ac0c4b075e909921c4601e66675f0776c72be19b39df099d7b5fba04654,2019-12,E01000157,Burglary,Coppetts
3323,ff68e3829c308dac0b674fce7806ec9e660a7afde8a3d44b81277cb38129c296,2019-12,E01000163,Burglary,Coppetts
3337,e152c42cad8785d5515cc2ab0d2f40c44adba6f4229566b48a6567a9b921c9a9,2019-12,E01000164,Burglary,Coppetts
3391,b4ce21642b0bf4070b2b4320ea0d60d55b30006d330cf24893e49db1d0d7c8b5,2019-12,E01000315,Burglary,Woodhouse
3392,bc8af89cec3b4e45018bb8cef445d11b0578370f819411ae495ae1f14aa76c6e,2019-12,E01000315,Burglary,Woodhouse
3408,7b98305d28d85ae7e365078654f544f46225e2e6264f855729e6f09c816f8c7d,2019-12,E01000295,Burglary,West Finchley
3415,ef1d24f59af88f6fa0b1966d640a61c07d226d96fbe1ea370657d572ab14fad1,2019-12,E01000296,Burglary,West Finchley
3416,cc7d86b43a9c770dc6cdb8332b5696e2aeb88eaa1db159e6a23cd94f24dadd01,2019-12,E01000296,Burglary,West Finchley
3448,d001f698b4af39023ff23c4ef45567e1ca5d28899be8181213b4b16be889b616,2019-12,E01000298,Burglary,West Finchley
3462,2019c64c12595515d482869f102c4d57f1fb69347fecf6556b2b16e596098ee8,2019-12,E01000125,Burglary,Burnt Oak
3463,cfec10b6d92f7382f6fe3332a6ebc8edbe0b4e701523ae431ea93c4e89ccd4b3,2019-12,E01000125,Burglary,Burnt Oak
3464,719d767f8f70bca7e15ac372fb0d81e8d3384ab2fc0a11b21493e8bcb29d649d,2019-12,E01000125,Burglary,Burnt Oak
3465,e2e007d9d31f611970bfae05d8f9bba6bf100fd00030e9f3ef2c2a57d4cbb4a2,2019-12,E01000125,Burglary,Burnt Oak
3466,eccba85ac4e862a47e10cfd07f185b7b1f1fd94f58837a75df5ab655efa199b6,2019-12,E01000125,Burglary,Burnt Oak
3495,edb2522b99c610b0d23e92120da630fb2a3607da1f7f922328a940b3fc845643,2019-12,E01000127,Burglary,Burnt Oak
3496,9db906bedda7d72fa4ee7c978b56968806e5f2d58c1df7e8ede4be0a6134c26a,2019-12,E01000127,Burglary,Burnt Oak
3510,b04fa0ec8291ba65414425f4dd87c995f234b6863ae70d241c878f26bc165960,2019-12,E01000128,Burglary,Burnt Oak
3511,d6962e96b76a714c6abf1b74d4f83ad2b6d4e8caa5958cbd6b711df14caa367d,2019-12,E01000128,Burglary,Burnt Oak
3512,f309056fb0a1f00be3195aa4d73f910f8452f309479f980f449319d9ca56b4ee,2019-12,E01000128,Burglary,Burnt Oak
3513,1e5135bd2cc83cdd7374d7fb185eee6517c79af528e58907fea06d8cd041d721,2019-12,E01000128,Burglary,Burnt Oak
3534,55e86fcee3d5be67a75fe88011cb62030666fddc6417042b948eb8ec0c12c799,2019-12,E01000129,Burglary,Burnt Oak
3535,15879d3f8cddbf04ba16524616278499c384c37ea6014a217a6abab3318ba5df,2019-12,E01000129,Burglary,Burnt Oak
3536,d28dfc7dbba0b66d4eddac4bfc3c7017b4e894d359bde2c8e6d54a63bf2bf1f4,2019-12,E01000129,Burglary,Burnt Oak
3537,8d39dae3e916efaba1967e5f5e90cf276ffd9de83c5991b784fd36edffbcd825,2019-12,E01000129,Burglary,Burnt Oak
3561,92dce2ea1f2932b85f2458cd50a1637a7a083b64801a635c49f791757a02eea3,2019-12,E01000131,Burglary,Burnt Oak
3562,6598b7c255e91ff540d31e3d95ccf14673392208aab4b26ad437ee973a3ab5f8,2019-12,E01000131,Burglary,Burnt Oak
3563,d312a901c223d636bf9af59f4a75a9a67ae8fadc529a264225799d0087014e01,2019-12,E01000131,Burglary,Burnt Oak
3564,705659ab7254fdbd0ec6f09499c89f6d08c663caf3a128c223e5c350817017b0,2019-12,E01000131,Burglary,Burnt Oak
3565,48bc8ce8993fb358028e68a3a2ca9befefb3a7289ddbfebea56d7586f4b5c01f,2019-12,E01000131,Burglary,Burnt Oak
3566,4f65fdf1c2ee93b669032911e4a95d3b9d26d5e459571afd2cbdfab8b35722d0,2019-12,E01000131,Burglary,Burnt Oak
3587,160e2281a7f3b6946d984f3fcc8b789ab50849de0634317134546c4a9f4dd5df,2019-12,E01000198,Burglary,Finchley Church End
3588,ab1078378a5f41bf2b9ddd582bce56b62037c6a4a0d179d7ffdde49e7bef632d,2019-12,E01000198,Burglary,Finchley Church End
3593,04571d07cb0e3948557659975e11b579c8abe8929de0b3003ed8ce8740a97c8f,2019-12,E01000199,Burglary,Finchley Church End
3608,e0728b57835d035f76616a484916779ad31d82ed5819a8804ac790b7ba26a5eb,2019-12,E01000259,Burglary,Mill Hill
3615,51992ca9ad6b34291cce72a2a960b0f89cce6044e35731266e635cad702b79b5,2019-12,E01000260,Burglary,Mill Hill
3660,67a1ecb65e93728341d143ed6b8f2f975325e3b49bc50f50f5da6aaab78c3a71,2019-12,E01000152,Burglary,Colindale
3661,c8962e3935706e20076fa70d31bcaac5dab196dde94622a4e6552489f87f90bf,2019-12,E01000152,Burglary,Colindale
3662,2fdb01602124737216c722418db943ff2ad90e9db4aa25ba966e75e4be4420c8,2019-12,E01000152,Burglary,Colindale
3663,2296cfb6b541a30be7bb8311890e9f8b9b3a1965f9635945e713d59976137f2e,2019-12,E01000152,Burglary,Colindale
3680,e3d48a3bf3cec3303b488b3a2df88d5194fd39c68878094c134969eed55aab26,2019-12,E01000153,Burglary,Colindale
3710,f0878c416079505aa38e31fe4f5db2e58c89f17be687095338e007785b107760,2019-12,E01000176,Burglary,East Finchley
3711,e3023d362a140d0d5eb12e0675a6828d66af1ca399f8de9cd0898a71f4095327,2019-12,E01000176,Burglary,East Finchley
3712,d9cf030c08c250a54de21e0008cd147e41721d15c86fd7055e9fb00b3ba695e9,2019-12,E01000176,Burglary,East Finchley
3733,65d65a5ead3693e9822b590ba4a4e6766fc781a22e6ebfc5508877d67d51af20,2019-12,E01000184,Burglary,East Finchley
3734,2c471d18c41f0274d35f697a3bf52f6cc76c56b27cbaf974511547b8fcbc86cf,2019-12,E01000184,Burglary,East Finchley
3735,79bc6f09c9d3ceeeb3c9ccf7c4c089077d7a48587f94fbb4396036aef8a320ad,2019-12,E01000184,Burglary,East Finchley
3736,a6df18405b8bfaae3c78aeec0566276e4720948952386bff732646fd1b9d11b0,2019-12,E01000184,Burglary,East Finchley
3737,3a6951186d6e2917ada1bb5d865486149ab2f7224e9904d7738365ff4ee6f6a0,2019-12,E01000184,Burglary,East Finchley
3755,d1c01c48d98feefc55a80d4a939982976fc95594e65262c10fd06e49739e3e01,2019-12,E01000316,Burglary,Woodhouse
3756,65c8eb97a126bed3030dbbd01bafbe16f332dfbe7a15095a590b458e9a473f9c,2019-12,E01000316,Burglary,Woodhouse
3783,6d86e04abb0a4f53c7cab35339aa7f0779ae14dd7795f7886a3014fbf834733e,2019-12,E01000319,Burglary,Woodhouse
3784,964a28cc84415a55041cb28be9dfee5e30d41722e582a78dede47bcbe123b0dd,2019-12,E01000319,Burglary,Woodhouse
3816,add74319a5fb80eb8ded5180987334c75a7d2efec5043bc6dbe0b837d933ab5b,2019-12,E01000200,Burglary,Finchley Church End
3822,12e1f573cf4e7b9a737344ed79bcb31edb74a7cda1b849263d6caa6bd4cad2d7,2019-12,E01000201,Burglary,Finchley Church End
3823,dd2c57d7274b019bddfd9e51717aaaae5059ee0a80565c5a4b5f0cf1fd749897,2019-12,E01000201,Burglary,Finchley Church End
3833,1dcfc7a18d6acb6ecdf758acb0b03d3d51e0250eef87a9a0c30df54fcf55b087,2019-12,E01000202,Burglary,Finchley Church End
3846,9e7b3edb03875d154ecf30f618a10784f5597b6413f21b91f8077bda3f5ed77c,2019-12,E01000203,Burglary,Finchley Church End
3857,4aefae76ade5950e5cf497895abd562c4707e832b30b2cd99d97d5645650d72b,2019-12,E01000177,Burglary,East Finchley
3858,fd06a136d19416c77825a95df7bf95315ab2f0b29ed16b902c63ce1bb23bac85,2019-12,E01000177,Burglary,East Finchley
3882,533100c91a834bea92fc2c7b67d4677d9e70ff66e2613b0ed0bf5f5b7c4b11e6,2019-12,E01000180,Burglary,East Finchley
3883,ca22a247c3c5febadb1d2b2fc80a8dd0e7fb5f66ab5a5420c9350914108738f2,2019-12,E01000180,Burglary,East Finchley
3884,f6346505b88ec173110fbd9e87718b65bb8cf99c74d899c2146a59ff1de4f066,2019-12,E01000180,Burglary,East Finchley
3885,440f21ba1f3e6ae5504693c239f3e45a25e96e08526cb31fc4125e121284a7df,2019-12,E01000180,Burglary,East Finchley
3886,466836801236ad74f7f89f4ab8495efd4a8a88d08cfb4e29fd841d82a41b20e3,2019-12,E01000180,Burglary,East Finchley
3890,27f0eb94dc8711f24673088258d7398a01b32cc98ce4057e1e6cda3f74a0e718,2019-12,E01000181,Burglary,East Finchley
3891,17b86ae0fe1bd5da7685f87a19348918cf2b6a4236dc55a27354899dc6306c5b,2019-12,E01000181,Burglary,East Finchley
3892,28dde10c6cec34137df635f3cc5c90a3994b6a269349b87d4e45b1c6904e4781,2019-12,E01000181,Burglary,East Finchley
3915,26ece27422966931a601e454db639dab074817e89823f33af1b892e253bbaa70,2019-12,E01000182,Burglary,East Finchley
3935,9d5ccd9916c3e548db006165bdace68ee3ad115b2e0ac070171ea66e332403e0,2019-12,E01000147,Burglary,Colindale
3936,dc2bb4036d42a4bf7313fdbe2f33973568c38670ca3eea070180242a082e2807,2019-12,E01000147,Burglary,Colindale
3937,bc9de786f42eb9a4c40a651e7b46d32fc01d01c2467844e8a297a5cf7f79afb7,2019-12,E01000147,Burglary,Colindale
3995,cbb0ff2f0d0863b503f95e7c67b8889620e6a2810d669367ed472e44bbe32c36,2019-12,E01000155,Burglary,Colindale
4029,41640430bf27784dcc2c965689afec8c978e99aa4d6aeb5e71e0462db271e4bc,2019-12,E01033572,Burglary,Colindale
4030,7bd1ce25f301879abe130ba73775b223661d196fcf9a4f435d8247364edbd0e5,2019-12,E01033572,Burglary,Colindale
4069,982b6e171c14493154d3362c36175c1737b45e806b3e001b170cd076b6318a2c,2019-12,E01033573,Burglary,Colindale
4070,bf02ee5691d04e5d5180fad80c8c17bcc7dc43305392257ee3ef1b7446cebb17,2019-12,E01033573,Burglary,Colindale
4071,3d41cb86d195f76a92ea9f13cb64c68a125177d8084c04e162162a18c2dac5fe,2019-12,E01033573,Burglary,Colindale
4100,c1aac6950655a754ecdfbcbe51d9180b21374e414d742afddb8ab60f6ff4fe88,2019-12,E01000239,Burglary,Hendon
4101,25d9d1c32eb372c13318621a740266d3ece149636af20cdf734e32ee310bea6f,2019-12,E01000239,Burglary,Hendon
4102,ba5f9838285175e783e30be367b7032447009a9bfc9037834dca3955e1951988,2019-12,E01000239,Burglary,Hendon
4126,6d8c2099f6fe1b502e34b53f0338e6bd424eb89abe33881fe5ce8b8f11759043,2019-12,E01000240,Burglary,Hendon
4127,d68b33237be97861aba7b272e62506b581cab99cdb740353cd3a42c21b23b011,2019-12,E01000240,Burglary,Hendon
4128,1cc183f3cd9fdf7f99675930e187ff48222e7b2c44da4e207e0b0ca86d592f5f,2019-12,E01000240,Burglary,Hendon
4129,e55405c77b65c5cdf6f2042aafa0b1fd9ebb2eaefbd574b494666e1d65d6f100,2019-12,E01000240,Burglary,Hendon
4140,b870603bb874b241d3688bde88a46277eb7fb148422a9f1f0167c201c86e1648,2019-12,E01000241,Burglary,Hendon
4141,a67dcbf3063a9dc5e21f87919980a86657b2f3e5acfb4c9e7d036f41ff73cadf,2019-12,E01000241,Burglary,Hendon
4161,dab044e237fd2a4c48db47f15337ad8ee5c568c24ebc4454552705d04976f9ac,2019-12,E01000237,Burglary,Hendon
4162,35f689aa9bf94dac8d477d8a888b241b8e9d36be0655936889b7ebebc9b1a742,2019-12,E01000237,Burglary,Hendon
4175,c60e46b1f54fa63354d5f0237520c6bc25ce97261594d33ea83acbc70767f0f3,2019-12,E01000242,Burglary,Hendon
4176,44ff9d5e4b3b2c43b6cf5ae1f017760ecb53106f34c0b269039cb5a38d8b43be,2019-12,E01000242,Burglary,Hendon
4180,67ed100ca596d71e7f3691bda8e781a0f14e97e678725c009d82415cd2e32379,2019-12,E01000243,Burglary,Hendon
4181,0754cc745106d466a67171d947e3250e18d8090ec1e711824f583899323be237,2019-12,E01000243,Burglary,Hendon
4182,2930a9ccb62b26eca8ddc45de6236a6d031f8ff7909d35a8dfa725792c889103,2019-12,E01000243,Burglary,Hendon
4187,a689542e373715205fd4a973f35b4dc020be85405bcc565ee667bc9483fd6c85,2019-12,E01000244,Burglary,Hendon
4205,5c079b6a47b2365e17ef16ddd683f2e8aa18703f0cec94d98524d624d210b71c,2019-12,E01000245,Burglary,Hendon
4206,58c62adaac0f98663af373a923bd1176a11c3b6ef8f9a88c4e2dfb9ae73badf1,2019-12,E01000245,Burglary,Hendon
4207,7b31aa3db38d510ddbb252f567f572469e1c6658d53a4dd2d173271724252f7e,2019-12,E01000245,Burglary,Hendon
4208,c4f7155fc5b7ce515052d6565c7177f656e575324a715284b85d6d79b3d4e63e,2019-12,E01000245,Burglary,Hendon
4236,fb073b59a9110a3fb0b92324c28cbc703d137f94a0e8c8e241eb6c73dd9883bb,2019-12,E01000314,Burglary,West Hendon
4237,53f68c0894e048fe29c90d6bdbf873410a0566b14ca21e1818d08048b5942466,2019-12,E01000314,Burglary,West Hendon
4258,38e2a12817b30cd1b87a9ea661c233715dcd42067d253c1c0e5e6d3d8a58b4db,2019-12,E01000206,Burglary,Garden Suburb
4268,103e6ce1c9adcd3daa9aa1b7fa0d486b81eed5830e60463ba82d20d587c4a760,2019-12,E01000207,Burglary,Garden Suburb
4274,bb88e60af61fc98a777a5b50dab37dc0cc88031982d86f16650bf334fc2fa564,2019-12,E01000208,Burglary,Garden Suburb
4275,8e944f1133415072bc4678f3821c5e770ea251b35b8dd286e1c4d1952c5e0177,2019-12,E01000208,Burglary,Garden Suburb
4276,e636280afbad33ae4e1ee9b9de6caaf016aa1c4871aa828f08a12d35e0c7a719,2019-12,E01000208,Burglary,Garden Suburb
4277,75d818f47a170938940afc0c12f208cf8d9b1b6cf0ea8d8934891dcb93ab656c,2019-12,E01000208,Burglary,Garden Suburb
4335,fed36ff412fe636f436a9142bc0745821c8a8715bd2bddc5456c9faadf669217,2019-12,E01000310,Burglary,West Hendon
4350,09b566f49144b350dd6709dd59b92fc71de2a43798c942fb6dd1a2ad711173b3,2019-12,E01000205,Burglary,Garden Suburb
4351,bbacd1d2d3097f5dc7165571925c39d6113689d29897c5e93a671a470e3b67ac,2019-12,E01000205,Burglary,Garden Suburb
4358,42b21b3d203255647572f8b4e41dbd8061ee7a24d1e86cf823e168c5f7740dcc,2019-12,E01000209,Burglary,Garden Suburb
4391,11ae993bdcaf9e93d88fb9fb7735c4fe1c311e2313856f55c2ef09b31d5c9cb3,2019-12,E01000216,Burglary,Golders Green
4392,8773e1da4f09f498a223b6f57420d2c1a6fe1c10ef90678cbb64198d427f7102,2019-12,E01000216,Burglary,Golders Green
4403,69717ebd7eca0abce557274fa67dfd35d0a92ba3ee3f8e2e60792f1869054a82,2019-12,E01000150,Burglary,Colindale
4404,4c713e6710901383d20b0ca6692e422caad08cd215aa178ebd9584ca20ca99ea,2019-12,E01000150,Burglary,Colindale
4405,2339d92bc9b7f7121ffb58f0abcef22f92e8da93cc83994cbc53ca70afa9d600,2019-12,E01000150,Burglary,Colindale
4428,876abfcd0b7728fe5f250f1db1a8e9fdd30c97c47b1e93acf67f7e75a3f0349f,2019-12,E01000305,Burglary,West Hendon
4451,f4d9ad02278d6cd98f1c68fb925a946e214d30d99f56bd4b7156348c20ceb3da,2019-12,E01000308,Burglary,West Hendon
4452,8b1f88b1f7cc73ff89e51e900c3f7a205e05fe9ccc2b8ca3b43a1c5e63501311,2019-12,E01000308,Burglary,West Hendon
4453,17be212186d582a89a94cabba5a1a2ba63c42dc332c9c6a71821656d927fe882,2019-12,E01000308,Burglary,West Hendon
4454,9c87805adeaba80e9e44c34fc3499b439cff4f9da4df15253f3e1d1b84e02cef,2019-12,E01000308,Burglary,West Hendon
4466,01eb9c06a627c67c27fb258da36ab4dda86e91f0411a5817423a7fbd89afd870,2019-12,E01000312,Burglary,West Hendon
4467,3fa32d3a5e36a55ab33556f7c7f0c9e5d5c5266164dc111d327f1b8061f90968,2019-12,E01000312,Burglary,West Hendon
4468,ae9a64c5fcf4d601d66d51e1535cb1991ff8dcee7b824b205956ecdbd8f45120,2019-12,E01000312,Burglary,West Hendon
4481,13687e358c6e310298f74692ab8d21eadf1422a55ba893a95b76e78fdbcd8759,2019-12,E01000145,Burglary,Childs Hill
4511,4d916cc84798d12f7c2cc0b220d4080d6426cbd8ab410f8091b68b2a57f52027,2019-12,E01000219,Burglary,Golders Green
4512,f72df174c911e581a32f93955893edeea570369986854d00a650c0ff1b70cc96,2019-12,E01000219,Burglary,Golders Green
4513,1eb0086eec118e6ba70d6f25a55c693a5a75bdef23dc433291f813b2756e0395,2019-12,E01000219,Burglary,Golders Green
4541,47ea8e392793ecad55b3eb7ef79dec146bcd77d07366d66a1b9014990acdea51,2019-12,E01000220,Burglary,Golders Green
4542,3f650e1daefa4c5140f5b3273b77aef9d775873e010e120042d33bbe4034d6d9,2019-12,E01000220,Burglary,Golders Green
4557,8f5602a8d08da3e2b066f4d0d0bcc45679e9e8f595d1dc536fce1c595a806bb1,2019-12,E01000225,Burglary,Golders Green
4561,296c2c3333138d0d22760ba25e3d7761a769db1d7c2b4eda447313de232cac3e,2019-12,E01000135,Burglary,Childs Hill
4562,6c03d7d9a6e25fc6a57132bbe1d72e0c6a00a9a3541b9edb44353757f0f31771,2019-12,E01000135,Burglary,Childs Hill
4563,b6cc326e1bfb8a15b2e13f0100e4a0d9fd7b58dceb68f2a0150effb3c189d9a2,2019-12,E01000135,Burglary,Childs Hill
4564,f592ca0558d4451f201be9cd06b80d66775c3cdab05e0a21452c1198e63fa5cf,2019-12,E01000135,Burglary,Childs Hill
4575,5e50118d6f3fa9a614a16970930c0c048d8af5445562957e26cecce987059098,2019-12,E01000136,Burglary,Childs Hill
4576,e8e686f1b4ed36a1aa3ac080928ed16c12a13b18c126b9510ef82bb6c026d206,2019-12,E01000136,Burglary,Childs Hill
4614,412ca91642446963248fd605cf45d89762964be16a2fc5ca480209001f784e56,2019-12,E01000146,Burglary,Childs Hill
4640,7a3cf4c0d8b649a4e73a6aff6ed8b3efb18bd75443f0de72ba044997b35301a5,2019-12,E01000214,Burglary,Garden Suburb
4641,72825f410e9f30d9f94db0dd3a6c3f731395d7cb2fceea8f0518c63faabe4feb,2019-12,E01000214,Burglary,Garden Suburb
4642,97e0de6289f83239c7c2ac23a88a1de6d154d8e6ee6f142c0cb2fa7ec4e77ac1,2019-12,E01000214,Burglary,Garden Suburb
4661,a327e74b06bf8029dd4b592cf29f9580dc425910759a42f9e87724c8ffb15471,2019-12,E01000141,Burglary,Childs Hill
4662,04a21388dd1decb2d72e2b26a88b21df2f4419c2ad6d726955995093e273d9de,2019-12,E01000141,Burglary,Childs Hill
4663,430b64a942505b7f127c6726b88d1b7b819c821a3a2ce3c34464b9187bc3941b,2019-12,E01000141,Burglary,Childs Hill
4664,99c8bdfed8b756493e05dace565c6335228da7fcb2990232212aa8c6c7799e0a,2019-12,E01000141,Burglary,Childs Hill
4746,413c727f0c698f7ac70624e76c9ae1dccce71d4743fa146d989711d477554b9d,2019-12,E01000221,Burglary,Golders Green
4778,7c63d43be0fb4addd8ac7d34442c478b3e498e05831428bc0a550a6bfa05d7ed,2019-12,E01000223,Burglary,Golders Green
4779,a4e701629450b17371189c0714a8a40434320242497ed97f7af190f8bd45cf8c,2019-12,E01000223,Burglary,Golders Green
4815,ebb93572639aa1c67d36bdd57785596cbb228ebc07154e9c94e10eb6b17d722c,2019-12,E01000307,Burglary,West Hendon
4816,fe3808d299652cd6b2f590d916331616ae51a69262e9341a09529e857f4d915f,2019-12,E01000307,Burglary,West Hendon
4817,e77fa57d74fdef4cff98c87faf29246754f6eb7bb3ab95ed7b2d108eb3ea0539,2019-12,E01000307,Burglary,West Hendon
4818,9883fd210489290084c31ffbbb14dd8ab5460cf53b3b5266ac9d7b714ed7cec6,2019-12,E01000307,Burglary,West Hendon
4915,34b0ab6ffd0017a682a5fa08250a56d0b9b880776b0904f397522e0acbc3e452,2019-12,E01000138,Burglary,Childs Hill
4916,9a441389a7af05781d14a2243ee405ac72521d595b0e00c4f4f8d9e012927fd0,2019-12,E01000138,Burglary,Childs Hill
4926,10cd9d4c3cb84090366e266aee54ad82ab7e08c67ffb48f4320c771d69c91f44,2019-12,E01000142,Burglary,Childs Hill
4954,98efb1018591996fbf8badd8a986a7e04d18182677e746eeb812488312b4c1a3,2019-12,E01000224,Burglary,Golders Green
4971,4676b70fd2866a00ac1f92e2cfebd24aa83b8f718f6513cb3d04e888f80564dd,2019-12,E01000139,Burglary,Childs Hill
4988,53f39f984d29fe31839386c6997b14b32509440b882147d9053060f9f66711a5,2019-12,E01000140,Burglary,Childs Hill
4989,619a90f25f019d5811630b745e7f6618fc994e7e044eba403fb8647ee9a5395a,2019-12,E01000140,Burglary,Childs Hill
4997,313312eff0aa1e5208bb4a06c595413947d9fe3373f600f5aed09af70b127124,2019-12,E01000143,Burglary,Childs Hill
1911,bba8d1a3c6db03da856968e68f34a4efc6743e1ef23551be7b522d633715aaba,2020-01,E01000248,Burglary,High Barnet
1912,c7b90340c9a6f3efdc296eb4b36f7bc8bca31d34726cd1fb4dec57d73dfeb81e,2020-01,E01000248,Burglary,High Barnet
1934,a79f035a41680b8923fb258d4475e07758e788628d13d4b23780fc93aeac6426,2020-01,E01000249,Burglary,High Barnet
1945,aa1e527f2430bf2bd4a11135380211ae183174e1322e4a7ad5507fe11e1177b9,2020-01,E01000250,Burglary,High Barnet
1946,aeeff51640bcb5bfcf3054f3c5910f5da5a893625f4fc638b2c2565bb3e6ea33,2020-01,E01000250,Burglary,High Barnet
